step,psnr,IoU,surface normal similarity,depth
142000,33.344356536865234,0.0,0.0,0.002780345967039466
144000,35.567962646484375,0.0,0.0,0.00400933064520359
146000,31.286373138427734,0.0,0.0,0.0009881024016067386
148000,30.459566116333008,0.0,0.0,0.0005185337504372001
150000,30.193920135498047,0.0008877840909090909,0.0,0.00523456372320652
152000,30.441925048828125,0.0,0.0,0.0014214306138455868
154000,32.463226318359375,0.0005144826876575604,0.0,0.005432995967566967
156000,32.826171875,0.0,0.0,0.0010121563682332635
158000,32.19364547729492,0.0003255208333333333,0.0,0.005199464038014412
160000,31.63003158569336,0.0,0.0,0.0012292396277189255
162000,30.37651252746582,0.0017755681818181818,0.0,0.0060423025861382484
164000,30.607419967651367,0.0003255208333333333,0.0,0.0006770038744434714
166000,33.08982849121094,0.0,0.0,0.012108253315091133
168000,31.90317153930664,0.0004887585532746823,0.0,0.004134919960051775
170000,38.45079040527344,0.0,0.0,0.009332075715065002
172000,30.13328742980957,0.0026041666666666665,0.0,0.006333836354315281
174000,34.317989349365234,0.0,0.0,0.00545346038416028
176000,33.987178802490234,0.0,0.0,0.0009337737574242055
178000,27.733428955078125,0.0,0.0,0.05610840767621994
180000,30.644197463989258,0.0,0.0,0.0381726510822773
182000,33.007625579833984,0.000390625,0.0,0.003938400186598301
184000,33.38119888305664,0.0,0.0,0.0054376511834561825
186000,35.37171936035156,0.0,0.0,0.00114237773232162
188000,31.227977752685547,0.0,0.0,0.0018032529624179006
190000,32.55918502807617,0.0,0.0,0.0014012895990163088
192000,35.364986419677734,0.0,0.0,0.0012446593027561903
194000,32.32378387451172,0.0009068080357142857,0.0,0.0014989739283919334
196000,35.12559509277344,0.0,0.0,0.0008863169932737947
198000,31.48695182800293,0.0,0.0,0.0016331687802448869
200000,33.32172775268555,0.0008050140877465356,0.0,0.003830316010862589
