step,psnr,IoU,surface normal similarity,depth
54000,31.800174713134766,0.9990595247401849,0.983778715133667,0.0004372230323497206
56000,29.719934463500977,0.9276180583262627,0.9690067768096924,0.006641247309744358
58000,27.15336036682129,0.9805284903090252,0.9677556753158569,0.005421996116638184
60000,32.48930358886719,0.9935466572675699,0.9810584783554077,0.0005660620518028736
62000,27.961841583251953,0.98082477590695,0.9656493663787842,0.0029514245688915253
64000,27.191640853881836,0.9740881353310095,0.9003245830535889,0.001493985066190362
66000,29.077836990356445,0.9855636443669853,0.9604591727256775,0.0016890172846615314
68000,28.684581756591797,0.9230921763861915,0.9707472324371338,0.005965996999293566
70000,30.011341094970703,0.9757019660859457,0.9586355686187744,0.0016573509201407433
72000,29.037614822387695,0.9491664063953192,0.9621397852897644,0.007829745300114155
74000,29.233463287353516,0.9755572302982287,0.9655654430389404,0.0016981526277959347
76000,29.308088302612305,0.8978894179226857,0.9701208472251892,0.014266984537243843
78000,30.86454200744629,0.9722507886389332,0.9637635946273804,0.00377297168597579
80000,30.304889678955078,0.978315087796231,0.9796873927116394,0.001779369544237852
82000,27.44904136657715,0.9932449096569278,0.9443656802177429,0.0022684887517243624
84000,30.655954360961914,0.9880383676301061,0.9740082025527954,0.0015683694509789348
86000,31.053546905517578,0.9798451368868613,0.9810521006584167,0.00189564551692456
88000,32.62908172607422,0.9493912120954456,0.9667201638221741,0.0003402976435609162
90000,28.230772018432617,0.9867522464698332,0.923101544380188,0.0006407632026821375
92000,30.521934509277344,0.9550540683429706,0.9686380624771118,0.001305983169004321
94000,31.967430114746094,0.9578011274953754,0.9663549661636353,0.0010239696130156517
96000,29.04836082458496,0.8866659606771127,0.9767475128173828,0.0011559503618627787
98000,30.867259979248047,0.9746698501378758,0.9711397886276245,0.0028548813425004482
100000,29.04023551940918,0.9773129042253235,0.8754023909568787,0.0009652962326072156
102000,28.7789249420166,0.9837745650166896,0.9844942092895508,0.0009751013130880892
104000,28.713003158569336,0.9810614775394649,0.8353186249732971,0.0007406416116282344
106000,28.773662567138672,0.9759537819544105,0.9833422899246216,0.0012695675250142813
108000,31.75840950012207,0.9863393921216943,0.9638277888298035,0.0012357949744910002
110000,29.831768035888672,0.8992231637112822,0.9255567789077759,0.002878220286220312
112000,32.3951301574707,0.9813699286112153,0.985419511795044,0.000679316115565598
114000,31.28751564025879,0.9833589474293976,0.9845390319824219,0.001543346093967557
116000,30.65042495727539,0.9928616997127224,0.9243444204330444,0.0019148067804053426
118000,36.02735137939453,0.996656288038952,0.9900040626525879,0.00026800791965797544
120000,30.24694061279297,0.9838626255771902,0.9744620323181152,0.00466143898665905
122000,29.987852096557617,0.8865496474519654,0.9756053686141968,0.0016751685179769993
124000,30.317598342895508,0.9668127945069983,0.9779921174049377,0.000974880182184279
126000,29.928241729736328,0.996252306469389,0.9754270315170288,0.0037337737157940865
128000,30.4148006439209,0.9720517215874713,0.9748528003692627,0.005152316763997078
130000,36.36155700683594,0.9682561698920096,0.9890093207359314,0.00043920596363022923
132000,27.66638946533203,0.9973724992955763,0.9810360670089722,0.0007668748148716986
134000,29.336122512817383,0.992139218220411,0.939154326915741,0.001266038278117776
136000,29.260507583618164,0.9818286695223951,0.9792559146881104,0.0009539895690977573
138000,32.61311721801758,0.9150915572851407,0.9793974161148071,0.0009380977135151625
140000,29.246431350708008,0.9428455854785743,0.9631193280220032,0.0010024197399616241
142000,32.00017547607422,0.9822302194380861,0.9746037721633911,0.001312516862526536
144000,33.013946533203125,0.9122168976487222,0.9852250218391418,0.0007191049517132342
146000,29.401933670043945,0.856173934006747,0.9823178648948669,0.00036551847006194293
148000,28.43305206298828,0.9409769462449458,0.9696240425109863,0.0008476996445097029
150000,27.731054306030273,0.9988514073146306,0.982835054397583,0.0009168189717456698
152000,29.809730529785156,0.9873353006140431,0.9789513349533081,0.0006293500191532075
154000,32.856117248535156,0.997658650797522,0.9793445467948914,0.0009491026867181063
156000,30.125743865966797,0.9955854682298452,0.9857888221740723,0.000578231003601104
158000,31.825960159301758,0.9200854471501437,0.9684227108955383,0.0029553882777690887
160000,30.687166213989258,0.9610230805747754,0.9851233959197998,0.0005882148398086429
162000,29.030963897705078,0.859713028125011,0.9642032980918884,0.00044835940934717655
164000,28.063451766967773,0.9545682359892924,0.9852118492126465,0.0008017314248718321
166000,33.835391998291016,0.9795079333919513,0.9817081093788147,0.0009481265442445874
168000,30.716350555419922,0.9802417486045074,0.949619710445404,0.0031318599358201027
170000,35.33047866821289,0.9970399666685321,0.990017294883728,0.0004017995670437813
172000,28.657590866088867,0.968917928193746,0.9370241761207581,0.0008801852818578482
174000,32.95583724975586,0.9525687402399732,0.9893523454666138,0.0006712042959406972
176000,31.719228744506836,0.8904220878560501,0.981744647026062,0.00020952305931132287
178000,26.860994338989258,0.9723673589802624,0.9671613574028015,0.03548155352473259
180000,30.235797882080078,0.9675512055527641,0.9739208817481995,0.015591638162732124
182000,31.082624435424805,0.9622741108360297,0.9739237427711487,0.0028665056452155113
184000,31.196002960205078,0.9610562978323839,0.9726779460906982,0.0021139010787010193
186000,32.99365234375,0.9946308949631054,0.9847443699836731,0.0009984250646084547
188000,30.876235961914062,0.9909975762705344,0.9825379252433777,0.0012168021639809012
190000,29.809019088745117,0.9552364789340682,0.9621850252151489,0.0023714439012110233
192000,33.65013885498047,0.9680325856158475,0.9868024587631226,0.0011873154435306787
194000,30.913150787353516,0.9925070028011206,0.955843985080719,0.0007495437748730183
196000,32.556251525878906,0.9027959302525778,0.9826449751853943,0.0006448320345953107
198000,30.9228458404541,0.9970937092785832,0.9809853434562683,0.0012586021330207586
200000,30.781982421875,0.9760844802253229,0.9712539315223694,0.0017647946951910853
